Unique Lake,Latitude,Longitude,Lake Name
USA22543,43.387398,-86.382694,WHITE LAKE NEAR WHITEHALL WB_ MI
USA16613,43.387867,-88.212998,SILVER LAKE (PARADISE VALLEY)
USA14663,43.38863,-85.7681,"HESS LAKE NEAR NEWAYGO, MI (PHOTIC ZONE)"
USA20766,43.389207,-95.133096,LOWER GAR LAKE
USA16612,43.38945,-88.21398,"SILVER LAKE NEAR WEST BEND, WI"
USA23725,43.39099,-118.683,MALHEUR LAKE-SITE 29
USA13837,43.391,-71.288,NH.UPPERSUNCOOKPOND.SUNUBRND
USA14211,43.391,-71.228,NH.HALFMOONLAKE.HALALTD
USA13909,43.39222,-86.37,"WHITE LAKE NEAR WHITEHALL NCB, MI (PHOTIC ZONE)"
USA15134,43.393574,-85.661341,BILLS LAKE NEAR NEWAYGO_ MI
USA15130,43.39391,-85.65977,"BILLS LAKE NEAR NEWAYGO, MI (PHOTIC ZONE)"
USA14659,43.398013,-85.751589,BROOKS LAKE NEAR NEWAYGO_ MI
USA20854,43.399229,-70.764277,POND-IN-THE-RIVER
USA21455,43.400296,-72.955933,LITTLE ROCK POND
USA20228,43.400563,-89.040392,LAZY LAKE (FALL R MILLPOND)
USA14656,43.40086,-85.75783,"BROOKS LAKE NEAR NEWAYGO, MI (PHOTIC ZONE)"
USA15705,43.40222,-84.9275,"BASS LAKE NEAR VESTABURG, MI (PHOTIC ZONE)"
USA16738,43.4025,-88.25454,"BIG CEDAR LAKE-NORTH SITE-NEAR WEST BEND, WI"
USA15707,43.402529,-84.928465,BASS LAKE NEAR VESTABURG_ MI
USA18558,43.40667,-95.0725,"E OKOBOJI BEACH AT E OKOBOJI LK, IA"
USA21466,43.406769,-72.46421,BEAVER (WEAFLD)
USA15983,43.406927,-85.183183,HORSESHOE LAKE NEAR SIX LAKES_ MI
USA17442,43.407475,-73.030549,CHIPMAN LAKE (TINMOUTH POND)
USA15740,43.408226,-84.942728,ROCK LAKE NEAR VESTABURG_ MI
USA15741,43.40833,-84.94167,"ROCK LAKE NEAR VESTABURG, MI (PHOTIC ZONE)"
USA20429,43.408333,-75.186658,KAYUTA LAKE 
USA15974,43.40889,-85.18667,"HORSESHOE LAKE NEAR SIX LAKES, MI (PHOTIC ZONE)"
USA16962,43.41,-72.117,NH.PERKINSPOND.PERSUND
USA19277,43.411575,-74.549398,PISECO LAKE 
USA19580,43.414294,-74.631663,G LAKE
USA20316,43.416,-71.911,NH.CHASEPOND.CHAWLMD
USA19579,43.417142,-74.633945,G
USA23706,43.41778,-88.25611,"GILBERT LAKE -DEEP HOLE- NEAR WEST BEND, WI"
USA19797,43.41788,-119.4133,306
USA21758,43.418301,-76.37949,Crooks Pond
USA22294,43.42020781,-119.4151158,Moon Reservoir
USA13581,43.42368,-73.572797,HADLOCK POND
USA19654,43.431172,-74.724664,WILMURT LAKE
USA17129,43.433,-72.057,NH.OTTERPOND.OTTSUND
USA13652,43.433237,-73.202965,LITTLE POND
USA21805,43.437949,-72.698228,RESERVOIR POND (LAKE PAULINE)
USA20342,43.439005,-70.604806,ALEWIFE POND
USA16228,43.44031,-85.26114,"TAMARACK LAKE NR LAKEVIEW, MI SEB (PHOTIC ZONE)"
USA14489,43.44197,-85.66616,"CROTON DAM POND AT CROTON, MI (PHOTIC ZONE)"
USA22398,43.4423,-83.96558,Tenderfoot
USA20664,43.44275,-70.967948,MILTON THREE PONDS
USA18712,43.442993,-95.344954,SILVER LAKE (DICKINSON)
USA14140,43.443,-71.311,NH.CRYSTALLAKE.CRYGLMD
USA16226,43.443196,-85.267635,TAMARACK LAKE NEAR LAKEVIEW_ MI
USA16227,43.44392,-85.27698,"TAMARACK LAKE NR LAKEVIEW, MI WB (PHOTIC ZONE)"
USA15562,43.44443,-88.96816,"LOST LAKE NEAR BEAVER DAM, WI"
USA16229,43.44559,-85.26197,"TAMARACK LAKE NR LAKEVIEW, MI NEB (PHOTIC ZONE)"
USA16869,43.446,-72.145,NH.ROCKYBOUNDPOND.ROCCROD
USA21717,43.44602,-71.80869,50
USA17844,43.447171,-72.562678,KNAPP BROOK #1
JPN11043,43.44889,144.101,Lake Akan
USA20415,43.449652,-72.568748,KNAPP BROOK #2
USA14582,43.449802,-85.967195,FREMONT LAKE NEAR FREMONT_ MI NCB
USA20489,43.451273,-88.159689,WALLACE LAKE
USA22329,43.4522,-124.246,1426
USA16811,43.452528,-72.701255,RESCUE LAKE
USA14585,43.45279,-85.97978,"FREMONT LAKE NR FREMONT, MI WB (PHOTIC ZONE)"
USA16421,43.4542,-85.2017,"TOWNLINE LAKE NEAR SIX LAKES, MI (PHOTIC ZONE)"
USA16128,43.45462,-73.59007,1333
USA14586,43.45474,-85.96922,"FREMONT LAKE NR FREMONT, MI NCB (PHOTIC ZONE)"
USA14227,43.454991,-86.206932,BIG BLUE LAKE NEAR WHITEHALL_ MI
USA20315,43.455,-72.023,NH.DUTCHMANPOND.DUTSPRD
USA16418,43.455977,-85.205491,TOWNLINE LAKE NEAR SIX LAKES_ MI
USA14687,43.45641,-85.82866,"KIMBALL LAKE NEAR NEWAYGO, MI (PHOTIC ZONE)"
USA14488,43.457052,-85.651919,CROTON DAM POND AT CROTON_ MI
USA14690,43.457098,-85.826578,KIMBALL LAKE NEAR NEWAYGO_ MI
USA14714,43.45724,-85.80755,"PICKEREL LAKE NEAR NEWAYGO, MI (PHOTIC ZONE)"
USA14713,43.457584,-85.810867,PICKEREL LAKE NEAR NEWAYGO_ MI
USA14228,43.45778,-86.20278,"BIG BLUE LAKE NEAR WHITEHALL, MI (PHOTIC ZONE)"
USA14217,43.458,-71.759,NH.HIGHLANDLAKE.HIGANDD
USA22328,43.45897227,-124.2470539,Horsfall Lake
USA18409,43.45913,-94.94775,1527
USA14251,43.46002,-83.40829,"CARO IMPOUNDMENT NEAR CARO, MI (PHOTIC ZONE)"
USA19432,43.460123,-72.724961,TINY POND
USA22049,43.46019016,-116.1413012,Blacks Creek Reservoir
USA22047,43.46045,-116.1414,85
USA18652,43.46133,-95.17278,1271
USA13477,43.467,-71.683,NH.WEBSTERLAKE.WEBFRKD
USA21481,43.46829,-72.987965,ELFIN
USA13653,43.468388,-73.212619,LAKE ST. CATHERINE
USA19414,43.469478,-72.756118,LAKE NINEVAH
USA15513,43.47055,-88.864,"BEAVER DAM LAKE SOUTH END AT BEAVER DAM, WI"
USA23699,43.47056,-95.12389,"MARBLE BEACH AT SPIRIT LK, IA"
USA21501,43.471183,-72.665737,COLBY POND
USA14167,43.472796,-75.923041,KASOAG LAKE 
USA16887,43.473149,-72.700184,ECHO LAKE
USA14686,43.47335,-85.76644,"TWINWOOD LAKE NEAR NEWAYGO, MI (PHOTIC ZONE)"
USA18549,43.47519,-95.12492,Big Spirit
USA18551,43.476684,-95.091459,BIG SPIRIT LAKE
USA19374,43.477576,-74.377514,Lake Pleasant
USA15033,43.481,-71.303,NH.HILLSPOND.HILALTD
USA17690,43.482173,-93.417529,SILVER LAKE (WORTH)
USA16704,43.483,-72.11,NH.STOCKERPOND.STOGTMD
USA22000,43.484853,-72.390863,LAKE RUNNEMEDE (EVARTS POND)
USA16923,43.486051,-72.704596,AMHERST LAKE
USA15748,43.488032,-85.438867,MORLEY POND
USA18546,43.489,-72.042,NH.KOLELEMOOKLAKE.KOLSPRD
USA19377,43.489061,-74.4225,SACANDAGA LAKE
USA23281,43.4903,-85.62755,"HARDY DAM POND NR OXBOW, MI (PHOTIC ZONE)"
ESP12299,43.49189,-8.312181,Doninos
USA18818,43.495915,-72.918757,SPRING LAKE (SHREWSBURY POND)
USA18816,43.49624,-72.91849,4252
USA17577,43.49636,-94.58565,759
USA14881,43.498253,-89.302323,WYONA LAKE (WYOCENA MILLPOND)
USA13072,43.49916,-70.722757,SHAKER POND
USA14678,43.49985,-86.02363,874
USA20237,43.501572,-75.956481,LORTON LAKE
USA18822,43.501744,-95.457332,IOWA
USA20293,43.50175,-72.65305,READING POND
USA20314,43.503744,-95.127339,LITTLE SPIRIT LAKE
USA21237,43.503889,-88.540643,MAYVILLE POND_ LOWER
USA13186,43.504276,-70.646907,KENNEBUNK POND
USA15230,43.505886,-85.865328,CRYSTAL LAKE NEAR WOOSTER_ MI
USA13199,43.506593,-70.70004,BUNGANUT POND
USA13677,43.507,-70.859,ME.MousamLake.3838
USA13670,43.507033,-70.877164,LOON POND
USA12694,43.50704916,-124.2295792,Beal Lake
USA15229,43.50724,-85.86394,"CRYSTAL LAKE NR WOOSTER, MI (PHOTIC ZONE)"
USA17705,43.507783,-93.472881,STATE LINE
USA22119,43.507901,-95.621637,BELLA
USA19572,43.510956,-74.875888,South
USA22909,43.51139,-76.43503,"Y1-V2, Oswego River along East Embayment, NY"
USA23004,43.51158,-76.43522,"Y2-V2, Oswego River along East Embayment, NY"
USA22978,43.51194,-76.43556,"Y3-V2, Oswego River along East Embayment, NY"
USA22998,43.51194,-76.43556,"Y3-V10, Oswego River alo"
USA20734,43.512148,-74.888137,SOUTH LAKE
USA17440,43.520219,-94.466218,SOUTH SILVER
USA13197,43.520442,-70.64923,SWAN POND
USA17137,43.521,-72.116,NH.EASTMANPOND.EASGTMD
USA13676,43.521588,-70.862985,MOUSAM LAKE
USA17679,43.521592,-94.639037,DUTTON SLOUGH
USA22559,43.522506,-85.590916,HARDY DAM POND NEAR OXBOW_ MI
USA15514,43.52277,-88.91594,"BEAVER DAM LAKE NORTH END NEAR BEAVER DAM, WI"
USA19620,43.524,-74.815,NY.ADK.HonnedagaLake
USA18752,43.525429,-74.022653,GARNET LAKE 
USA23852,43.52667,-95.10222,"ROBERTSON PARK AT LOON LK, MN"
USA23845,43.52889,-94.57556,"MN 8 ACCESS AT OKAMANPEEDAN LK, MN"
USA14948,43.531779,-85.854696,ROBINSON LAKE AT JUGVILLE_ MI
USA14943,43.53196,-85.85617,"ROBINSON LAKE AT JUGVILLE, MI (PHOTIC ZONE)"
USA13660,43.53425,-71.50525,Winnisquam Lake
USA18940,43.53474,-96.96004,247
USA20262,43.537621,-70.64247,ROBERTS POND
USA20668,43.539426,-74.927393,NORTH LAKE
USA20487,43.539531,-90.957475,SIDIE HOLLOW LAKE
USA14766,43.54415,-89.37651,"SWAN LAKE -DEEP HOLE- NEAR PORTAGE, WI"
USA14969,43.54415,-89.29956,"PARK LAKE (SITE 1) AT PARDEEVILLE, WI"
USA14968,43.54582,-89.29178,"PARK LAKE (SITE 3) AT PARDEEVILLE, WI"
USA14767,43.54592,-89.36446,467
USA19664,43.54706,-116.6655,Lake Lowell
USA14964,43.548624,-89.286503,PARK LAKE
USA19713,43.54943,-115.7987,Arrowrock
USA15553,43.555226,-87.953539,RANDOM LAKE
USA13515,43.5561,-70.775672,MIDDLE BRANCH POND
USA16842,43.55651,-73.779441,KELLUM POND
USA13785,43.557,-70.886,ME.SquarePond.3916
USA22501,43.557455,-73.453044,CHAMP-SOUTH LAKE
USA13928,43.557791,-70.938161,WILSON LAKE
USA13929,43.558,-70.938,ME.WilsonLake.3920
USA13979,43.55889,-86.48667,"STONY LAKE WB NEAR SHELBY, MI (PHOTIC ZONE)"
USA13980,43.55972,-86.47167,"STONY LAKE EB NEAR SHELBY, MI (PHOTIC ZONE)"
USA13989,43.560242,-86.481828,STONY LAKE WB NEAR SHELBY_ MI
USA13784,43.560274,-70.885408,SQUARE POND
USA17571,43.560337,-94.577994,BRIGHT
USA13839,43.561666,-70.96044,HORN POND
USA13962,43.562,-71.165,NH.RUSTPOND.RUSWOLD
USA20591,43.566138,-75.22692,BARNES LAKE
USA18346,43.566275,-72.758549,WOODWARD RESERVOIR
USA22497,43.568844,-95.606162,OCHEDA (WEST BASIN)
USA19843,43.57224119,-122.0008587,Odell Lake
USA22465,43.57244401,-115.8120387,Arrowrock Reservoir
USA21964,43.57477,-97.05873,503
USA16580,43.581183,-85.065801,HALLS LAKE NEAR MILLBROOK_ MI
USA16581,43.5817,-85.0678,"HALLS LAKE NR MILLBROOK, MI (PHOTIC ZONE)"
USA13880,43.582235,-70.967112,GREAT EAST LAKE
USA15742,43.58276,-88.93511,"FOX LAKE DEEP HOLE AT FOX LAKE, WI"
USA13879,43.58341,-70.97368,"GREAT EAST LAKE NEAR MILTON MILLS, N.H.     3922"
USA15742,43.584455,-88.925453,FOX LAKE
JPN11042,43.58778,144.53083,Lake Mashu - Deepest Point
USA19653,43.589211,-74.563441,WHITNEY LAKE
USA17677,43.589929,-93.435526,UPPER TWIN
USA15749,43.59581,-89.80679,"LAKE BLASS AT LAKE DELTON, WI"
USA13378,43.59774117,-123.2786036,Yoncalla Log Pond
USA22139,43.598553,-85.273822,SCHOOL SECTION LAKE NEAR MECOSTA_ MI
USA15158,43.59944,-89.779963,DELTON LAKE
USA16437,43.60003,-85.27698,"SCHOOL SECTION LAKE NR MECOSTA, MI (PHOTIC ZONE)"
USA21704,43.600476,-70.29499,PLEASANT HILL POND
USA19644,43.600966,-74.660624,Brooktrout
USA14093,43.601176,-70.989382,LAKE IVANHOE
USA16333,43.601312,-90.189079,DUTCH HOLLOW LAKE
USA16114,43.60167,-85.81556,"DIAMOND LAKE NEAR RAMONA SB, MI (PHOTIC ZONE)"
USA19579,43.602,-74.937,NY.ADK.FirstBisbyLake
USA19645,43.603127,-74.663113,BROOK TROUT LAKE
USA16118,43.605816,-85.817211,DIAMOND LAKE NEAR RAMONA SB_ MI
USA16365,43.60586,-85.29448,"LAKE MECOSTA NR MECOSTA, MI (S. B. PHOTIC ZONE)"
USA17265,43.607122,-94.473474,AMBER
USA16032,43.608028,-90.091227,REDSTONE LAKE
USA16604,43.60888,-88.16732,"FOREST LAKE NEAR DUNDEE, WI"
USA20392,43.609,-74.939,NY.ADK.LowerSylvanPond
USA13279,43.611,-70.699,ME.LittleOssipeeLake.5024
USA16115,43.61139,-85.81917,"DIAMOND LAKE NEAR RAMONA NB, MI (PHOTIC ZONE)"
ESP12309,43.61222222,-8.085833333,As Forcadas Reservoir
USA20625,43.612794,-85.300751,LAKE MECOSTA NEAR MECOSTA_ MI (N. B.)
USA13853,43.614754,-71.594894,PEMIGEWASSET LAKE
USA13331,43.614804,-73.574073,Lake George
USA21873,43.615259,-91.00981,RUNGE HOLLOW LAKE
USA23501,43.6153,-85.48115,"ROGERS DAM POND NEAR STANWOOD, MI (PHOTIC ZONE)"
USA18982,43.615399,-95.617326,OKABENA
USA13596,43.615518,-70.841725,GRANNY KENT POND
USA13857,43.616395,-70.968028,BALCH POND
USA16366,43.61669,-85.29643,"LAKE MECOSTA NR MECOSTA, MI (N. B. PHOTIC ZONE)"
USA16373,43.619238,-85.282905,BLUE LAKE NEAR MECOSTA_ MI
USA16368,43.62,-85.28224,1450
USA16367,43.62142,-85.28309,"BLUE LAKE NR MECOSTA, MI (PHOTIC ZONE)"
USA20692,43.622446,-70.688616,LONE POND
USA17234,43.622545,-94.468747,HALL
USA14772,43.62278,-86.05444,"MCLAREN LAKE NEAR HESPERIA, MI (PHOTIC ZONE)"
USA19611,43.622864,-74.760748,Indian
USA13739,43.62309,-71.26543,470
USA13117,43.623242,-76.185945,South Sandy Pond
USA16362,43.62419,-85.30837,"ROUND LAKE NEAR MECOSTA, MI (PHOTIC ZONE)"
USA22334,43.624526,-85.471642,ROGERS DAM POND NEAR STANWOOD_ MI
USA15963,43.625937,-73.844572,FRIENDS LAKE 
USA13465,43.626177,-70.828971,POVERTY POND (BIG)
USA14774,43.627148,-86.050705,MCLAREN LAKE NEAR HESPERIA_ MI
USA13965,43.629,-71.028,NH.PINERIVERPOND.PINWAKD
USA23851,43.62972,-93.29111,"MYRE LITTLE ISLAND PICNIC AREA ALBERT LEA LK, MN"
USA20397,43.629759,-74.65306,WOLF LAKE
USA17587,43.630164,-93.407437,PICKERAL
USA23282,43.63069,-76.19703,LAKE ONTARIO AT SANDY ISLAND BEACH STATE PARK NY
USA21818,43.63164,-124.179,2450
USA21816,43.63193717,-124.1791887,Lake Edna
USA22548,43.632412,-93.316113,ALBERT LEA
USA18827,43.632761,-74.012703,WINDOVER LAKE 
USA19608,43.63298,-74.738533,SQUAW LAKE
USA13696,43.633092,-73.270028,OLD MARSH POND
USA23857,43.63472,-94.46667,"GOMSRUD PARK AT BUDD LK, MN"
USA19608,43.635083,-74.739599,Squaw
USA20697,43.636054,-70.728649,LITTLE OSSIPEE LAKE
USA17253,43.639839,-94.466661,BUDD
USA20038,43.64335,-110.7966,906
USA20037,43.64344352,-110.7963554,PHELPS LAKE
USA20194,43.646694,-74.557967,LOST POND
USA15186,43.646701,-88.015415,LAKE ELLEN
USA21909,43.647706,-90.344187,FIELD VETERANS MEMORIAL LAKE
USA16592,43.648758,-71.2036,UPPER BEECH POND
USA21219,43.648983,-72.942903,RUTLAND CITY
USA13878,43.652532,-72.432333,LAKE PINNEO
USA15205,43.65334,-86.38063,"CRYSTAL LAKE NEAR SHELBY, MI  (PHOTIC ZONE)"
USA15203,43.653344,-86.38032,CRYSTAL LAKE NEAR SHELBY_ MI
USA20733,43.653966,-73.209565,LAKE BOMOSEEN
USA15424,43.65697,-84.9503,"COLDWATER LAKE NR TWO RIVERS, MI (PHOTIC ZONE)"
USA16680,43.65722,-88.22371,"MUD LAKE -CENTER- NEAR CAMPBELLSPORT, WI"
USA14840,43.658061,-89.607557,MASON LAKE*
USA13804,43.658535,-71.524247,Measley
USA15423,43.661401,-84.956728,COLDWATER LAKE NEAR TWO RIVERS_ MI
USA17537,43.662307,-93.412895,WHITE (CHAPEAU)
USA13985,43.66279,-86.51339,"SILVER LAKE NEAR MEARS, MI (SOUTH, PHOTIC ZONE)"
USA20924,43.66295,-70.63842,WALES POND
USA22545,43.66298,-122.4216,1958
USA17242,43.664,-72.034,NH.CANAANSTREETLAKE.CANCAND
USA13983,43.66434,-86.50225,"SILVER LAKE NR MEARS, MI (SOUTHEAST, PHOTIC ZONE)"
USA22348,43.664786,-93.374631,FOUNTAIN (E. BAY)
USA17494,43.665441,-93.392777,FOUNTAIN (W. BAY)
USA17069,43.668177,-93.792684,SOUTH WALNUT
USA13984,43.66837,-86.50306,"SILVER LAKE NEAR MEARS, MI (MIDDLE, PHOTIC ZONE)"
USA13978,43.668504,-86.503589,SILVER LAKE NEAR MEARS_ MI
USA20454,43.669106,-70.692462,ISINGLASS POND
USA13986,43.66999,-86.49486,"SILVER LAKE NEAR MEARS, MI (EAST, PHOTIC ZONE)"
USA23348,43.67057,-85.88978,"BENTON LAKE NEAR WOODLAND PARK, MI (PHOTIC ZONE)"
USA15008,43.671427,-85.888465,BENTON LAKE NEAR WOODLAND PARK_ MI
USA22546,43.67145714,-122.4274392,Hills Creek Reservoir
USA16235,43.672366,-85.776637,WEBINGUAW
USA13988,43.67278,-86.50286,"SILVER LAKE NEAR MEARS, MI (PHOTIC ZONE)"
USA13987,43.6736,-86.50099,"SILVER LAKE NR MEARS, MI (NORTH, PHOTIC ZONE)"
USA13810,43.675,-71.567,NH.LAKEWINONA.WINNWHD
USA14156,43.67722,-84.37833,"SANFORD LAKE NEAR SANFORD, MI (PHOTIC ZONE)"
USA22250,43.677672,-74.992479,UNNAMED POND
USA23225,43.67836,-85.2542,"HORSEHEAD LAKE NEAR RODNEY, MI ECB (PHOTIC ZONE)"
USA16653,43.678446,-85.259593,HORSEHEAD LAKE NEAR RODNEY_ MI NWB
USA15573,43.67856,-73.85436,LOON LAKE 
USA16883,43.678821,-85.393584,CLEAR LAKE NEAR RODNEY_ MI
USA19480,43.68,-74.922,NY.ADK.PantherLake
USA20297,43.680531,-70.646359,KILLICK POND
USA16654,43.68058,-85.26615,"HORSEHEAD LAKE NEAR RODNEY, MI NWB (PHOTIC ZONE)"
USA16884,43.68058,-85.39726,"CLEAR LAKE NEAR RODNEY, MI (PHOTIC ZONE)"
USA20354,43.682015,-74.488642,CARRY POND
USA20353,43.682037,-74.488558,Carry
USA20497,43.682807,-75.101427,Middle Settlement
USA19420,43.683599,-75.041076,OKARA LAKE EAST
USA21900,43.684682,-75.098088,MIDDLE SETTL
USA16655,43.68669,-85.26032,"HORSEHEAD LAKE NEAR RODNEY, MI CNEB (PHOTIC ZONE)"
USA13162,43.691028,-70.583686,BONNY EAGLE LAKE
USA19439,43.692,-74.925,NY.ADK.LittleMooseLake
USA21967,43.692166,-90.796569,JERSEY VALLEY LAKE
USA20242,43.692432,-75.061534,GRASS POND
USA20188,43.692831,-73.219068,HALF MOON POND
USA20239,43.693004,-75.060844,Grass
USA21463,43.693531,-72.965811,BURR (PITTFD)
USA13667,43.694,-70.993,NH.PROVINCELAKE.PROEFFD
USA17604,43.694974,-75.27386,BRANTINGHAM LAKE 
USA20617,43.695,-74.896,NY.ADK.EastLake
USA16629,43.695897,-85.235559,PRETTY LAKE NEAR MECOSTA_ MI
USA16631,43.69614,-85.23337,"PRETTY LAKE NR MECOSTA, MI (PHOTIC ZONE)"
USA21632,43.697674,-72.81954,COLTON POND
USA19229,43.699117,-75.100869,Middle Branch
USA16652,43.6992,-85.262114,JEHNSEN LAKE NEAR MECOSTA_ MI
USA20415,43.700901,-70.776189,PICKEREL POND
USA16651,43.70141,-85.27032,"JEHNSEN LAKE NR MECOSTA, MI (PHOTIC ZONE)"
USA19230,43.701808,-75.098267,MIDDLE BRANCH LAKE
USA20619,43.703114,-73.224329,BLACK POND
USA21912,43.703761,-73.284028,MILL POND (PARSONS MILL POND)
USA21848,43.70497,-86.42622,1370
USA15326,43.70502,-85.86478,"WOODLAND LAKE NR WOODLAND PARK, MI S.B.(PHOTIC ZN)"
USA15393,43.70807,-85.852,"WOODLAND LAKE NR WOODLAND PARK, MI E.B.(PHOTIC ZN)"
USA15321,43.708085,-85.86138,WOODLAND LAKE NEAR WOODLAND PARK_ MI
USA15325,43.7089,-85.86395,"WOODLAND LAKE NR WOODLAND PARK, MI N.B.(PHOTIC ZN)"
USA19509,43.712164,-74.798791,LIMEKILN LAK
USA16583,43.71336,-85.20559,"MARTINY LAKE NR CHIPPEW LAKE, MI SEB (PHOTIC ZONE)"
USA14900,43.713384,-73.705355,BRANT LAKE 
USA16588,43.713501,-85.374324,HILLSVIEW LAKE NEAR RODNEY_ MI
USA15930,43.713716,-73.84264,Mountain Spring Lake
USA19810,43.71378938,-121.7666957,South Twin Lake
USA19811,43.71379,-121.7665,2726
USA19508,43.713892,-74.799211,Limekiln
USA16585,43.71391,-85.3731,"HILLSVIEW LAKE NEAR RODNEY, MI (PHOTIC ZONE)"
USA21522,43.715653,-73.205822,ROACH
USA21787,43.715802,-73.194519,AUSTIN POND
USA18823,43.716165,-72.901427,LEFFERTS POND
USA14006,43.718,-71.558,NH.WHITEOAKPOND.WHIHOLD
USA16584,43.718552,-85.216439,MARTINY LAKE NEAR CHIPPEWA LAKE_ MI NCB
USA16166,43.71891,-85.44032,"TOWNLINE LAKE NR BIG RAPIDS, MI (PHOTIC ZONE)"
USA19339,43.719821,-74.923776,FULTON SECOND LAKE
USA16169,43.720819,-85.442092,TOWNLINE LAKE NEAR BIG RAPIDS_ MI
USA18552,43.721848,-95.232779,HERON (SOUTH HERON)
USA21388,43.723645,-89.81361,FAWN LAKE
USA14157,43.724701,-84.387995,SANFORD LAKE NEAR SANFORD_ MI
USA15156,43.725926,-85.905386,NICHOLS LAKE NEAR WOODLAND PARK_ MI
USA21224,43.727183,-85.374011,BERGESS LAKE NEAR BIG RAPIDS_ MI
USA16566,43.72753,-85.23254,"MARTINY LAKE NR CHIPPEWA LAKE, MI NCB  PHOTIC ZONE"
USA16268,43.72836,-85.40282,"BERGESS LAKE NR BIG RAPIDS, MI (PHOTIC ZONE)"
USA15151,43.7289,-85.90839,"NICHOLS LAKE NEAR WOODLAND PARK, MI (PHOTIC ZONE)"
USA16272,43.729708,-85.404431,BERGESS
USA19948,43.73001443,-122.0435744,Waldo Lake
USA18782,43.730825,-72.911363,CHITTENDEN
USA15456,43.732366,-88.394801,DENEVEU LAKE
USA17572,43.734081,-94.747023,BIG TWIN
USA14164,43.734188,-73.183953,BEEBE POND
USA14163,43.73474,-73.18436,997
USA19949,43.73613,-122.0382,934
USA16088,43.73665,-88.98539,"LITTLE GREEN LAKE AT CENTER NEAR MARKESAN, WI"
USA16086,43.736963,-88.984933,LITTLE GREEN LAKE
USA14684,43.7372,-89.47346,"BUFFALO LAKE AT WEST END NEAR ENDEAVOR, WI"
USA21446,43.737288,-73.146228,MUDD
USA21719,43.74156,-97.60321,779
USA13185,43.742,-70.613165,WATCHIC POND
USA21275,43.742588,-73.141209,WALKER (HUBDTN)
USA19981,43.74308195,-121.9722387,Chartlton Lake
USA15853,43.743159,-89.647025,JORDAN LAKE
USA18627,43.744379,-95.199582,FLAHERTY
USA14151,43.747184,-73.181507,ECHO LAKE (KEELER POND)
USA20769,43.748826,-74.744532,SIXTH LAKE FULTON CHAIN
USA13698,43.749599,-73.207398,LAKE HORTONIA
USA20620,43.751253,-73.279932,PERCH POND
USA13847,43.752838,-70.872677,WEST POND
USA20728,43.753045,-73.15405,HIGH POND
USA13136,43.753111,-70.667599,WARDS POND
USA22527,43.753183,-74.841838,Fourth Lake (Fulton Chain)
USA16867,43.754628,-85.297612,CHIPPEWA LAKE AT CHIPPEWA LAKE_ MI
USA23005,43.7554,-124.1718,THREEMILE LAKE (SOUTH)
USA21602,43.756256,-73.028057,SUGAR HOLLOW POND
USA14634,43.756373,-89.163648,Princeton
USA21215,43.758661,-73.282852,DOUGHTY POND
USA17700,43.758721,-75.305661,CHASE LAKE 
USA20267,43.758739,-89.409906,BUFFALO LAKE
USA13708,43.760185,-73.260659,SUNRISE LAKE
USA19371,43.760307,-74.910862,Rondaxe
USA16870,43.76086,-85.29198,"CHIPPEWA LAKE AT CHIPPEWA LAKE, MI (PHOTIC ZONE)"
USA15253,43.760913,-84.823096,STEVENSON LAKE NEAR WOODS_ MI
USA20225,43.761087,-89.37636,WILLIAMS LAKE
USA15250,43.76194,-84.83278,"STEVENSON LAKE NEAR WOODS, MI (PHOTIC ZONE)"
USA21292,43.763044,-73.278019,SPRUCE POND
USA14589,43.764818,-73.168073,HINKUM POND
USA13747,43.765548,-73.183495,BURR POND
USA14683,43.76609,-89.43512,"BUFFALO LAKE-CENTER SITE AT PACKWAUKEE, WI"
USA21812,43.766323,-73.223411,JOHNSON POND
USA19514,43.7679,-74.619241,SAGAMORE LAK
USA19513,43.767976,-74.618747,Sagamore
USA19921,43.76803,-103.5207,979
USA19372,43.76819,-74.90016,RONDAXE LAKE 
USA15519,43.76946,-85.88367,"AMAUNG LAKE NEAR LILLEY, MI (PHOTIC ZONE)"
USA13932,43.769719,-86.420915,PENTWATER LAKE NEAR PENTWATER_ MI
USA15926,43.77056,-84.94167,"LITTLEFIELD LAKE NR FARWELL SEB, MI (PHOTIC ZONE)"
USA15819,43.771074,-85.810026,PETTIBONE LAKE NEAR LILLEY_ MI
USA19463,43.771755,-74.851875,BUBB LAKE-ST
USA13933,43.77251,-86.43036,"PENTWATER LAKE NEAR PENTWATER, MI  (PHOTIC ZONE)"
USA15816,43.77251,-85.81061,"PETTIBONE LAKE NEAR LILLEY, MI (PHOTIC ZONE)"
USA13237,43.772668,-70.684223,HORNE POND
USA22196,43.772999,-84.947931,LITTLEFIELD LAKE NEAR FARWELL_ MI
USA13007,43.774,-70.357,ME.HighlandLake.3734
USA13234,43.774,-70.685,ME.HornePond.3408
USA15894,43.775328,-89.635011,PARKER LAKE
USA15925,43.77667,-84.9525,"LITTLEFIELD LAKE NR FARWELL NWB, MI (PHOTIC ZONE)"
USA15532,43.778216,-86.099543,SCHOOL SECTION LAKE NEAR COLFAX_ MI
USA18525,43.778363,-95.274205,Heron Lake
USA15520,43.78112,-86.0959,"SCHOOL SECTION LAKE NEAR COLFAX, MI (PHOTIC ZONE)"
